编号,sku,地区,仓库,可视组,图片,中文名称,包材sku,产品类别,产品品类,采购链接,规格,箱子规格,最小订购量,体积,重量,体积重,本期采购价,国内运费,国际运费,供应链产品报价,仓库操作费,合作商最低售价外币,合作商活动最低售价外币,市场报价人,预估低售毛利,预估平台佣金(CNY),套餐,关键词,主推方向,产品素材包,产品状态,已上架店铺,私有,最近调价,SKU评分,隐藏,标签,创建日期,更新日期,是否为新品,是否上架店铺,店铺
"4957","121-JLID00-450","印度尼西亚","印尼三仓"," 陈俊钦组,东莞市星航,丽人妆,南宁LAZADA,吴裕强组,品牌部,尧敏知组,广东杰通,广西加速度,广西国投,广西深六,广西鹏派,易毅组,朱祖泽组,林志刚组,涂守鸿组,深圳市比邻信息科技有限公司,深圳市海镒跨境科技有限公司,深圳焱晟,深圳福永,深圳统达,王永福组,福建歌尔,第四期11/15,统达供应链,苏彬分部,苏籽松组,蒙洁梅组,袁丽组,覃俊强组,长沙火象科技,闭应树组,黄宇航分公司,黄炜权分公司,黄荣宽组,黄谈客组","","sumifun亚马逊跨境皮下保健膏","","通货","日化品","详情","20g","400","400","0.000131625","0","0","4.50","0.80","0.35","5.65","4.00","Shopee：93000.00Lazada：83000","Shopee：83000.00Lazada：73000","Shopee：涂守鸿Lazada：尧敏知","Shopee：27.86Lazada：23.61","2.00","","脂肪瘤霜，Cream Lipoma 肿块霜 Krim Benjolan Kulit","脂肪瘤","暂无产品素材","正常备货","","否","undefined","100","显示","undefined","2024-07-11 16:36:17","2025-06-10 16:07:41","undefined","undefined","undefined"
"4956","121-JLID00-445","印度尼西亚","印尼三仓"," 陈俊钦组,东莞市星航,丽人妆,南宁LAZADA,吴裕强组,品牌部,尧敏知组,广东杰通,广西加速度,广西国投,广西深六,广西鹏派,易毅组,朱祖泽组,林志刚组,涂守鸿组,深圳市比邻信息科技有限公司,深圳市海镒跨境科技有限公司,深圳焱晟,深圳福永,深圳统达,王永福组,福建歌尔,第四期11/15,统达供应链,苏彬分部,苏籽松组,蒙洁梅组,袁丽组,覃俊强组,长沙火象科技,闭应树组,黄宇航分公司,黄炜权分公司,黄荣宽组,黄谈客组","","腋窝美肤霜","","通货","日化品","详情","80g","288","288","0.0008246875","0","0","4.60","0.39","2.19","7.18","4.00","Shopee：85000.00Lazada：85000.00","Shopee：75000.00Lazada：75000.00","Shopee：涂守鸿Lazada：尧敏知","Shopee：22.93Lazada：22.93","2.00","","腋下美白霜，Krim Pemutih Ketiak 身体美白霜 Krim Pemutih tubuh","美白","暂无产品素材","正常备货","","否","undefined","100","显示","undefined","2024-07-11 16:36:17","2025-06-10 16:07:41","undefined","undefined","undefined"
"4955","121-JLID00-422","印度尼西亚","印尼三仓"," 陈俊钦组,东莞市星航,丽人妆,南宁LAZADA,吴裕强组,品牌部,尧敏知组,广东杰通,广西加速度,广西国投,广西深六,广西鹏派,易毅组,朱祖泽组,林志刚组,涂守鸿组,深圳市比邻信息科技有限公司,深圳市海镒跨境科技有限公司,深圳焱晟,深圳福永,深圳统达,王永福组,福建歌尔,第四期11/15,统达供应链,苏彬分部,苏籽松组,蒙洁梅组,袁丽组,覃俊强组,长沙火象科技,闭应树组,黄宇航分公司,黄炜权分公司,黄荣宽组,黄谈客组","","全英文版脱毛膏","","通货","日化品","详情","60G","200","200","0.00029575","0","0","1.80","0.35","0.78","2.93","4.00","Shopee：79000.00Lazada：79000.00","Shopee：69000.00Lazada：69000.00","Shopee：涂守鸿Lazada：尧敏知","Shopee：24.63Lazada：24.63","2.00","","脱毛膏，krim penghilang bulu 腋下脱毛膏，Krim Penghilang Bulu Ketiak 私处脱毛膏 Krim Penghilang Bulu miss v","脱毛","暂无产品素材","正常备货","","否","undefined","100","显示","undefined","2024-07-11 16:36:17","2025-06-10 16:07:41","undefined","undefined","undefined"
"4954","121-JLID00-202","印度尼西亚","印尼三仓"," 陈俊钦组,东莞市星航,丽人妆,南宁LAZADA,吴裕强组,品牌部,尧敏知组,广东杰通,广西加速度,广西国投,广西深六,广西鹏派,易毅组,朱祖泽组,林志刚组,涂守鸿组,深圳市比邻信息科技有限公司,深圳市海镒跨境科技有限公司,深圳焱晟,深圳福永,深圳统达,王永福组,福建歌尔,第四期11/15,统达供应链,苏彬分部,苏籽松组,蒙洁梅组,袁丽组,覃俊强组,长沙火象科技,闭应树组,黄宇航分公司,黄炜权分公司,黄荣宽组,黄谈客组","","Sumifun Lipoma Cream 脂肪瘤康膏","","通货","日化品","详情","20g","400","400","0.0002756","0","0","4.50","0.80","0.73","6.03","4.00","Shopee：93000.00Lazada：93000.00","Shopee：83000.00Lazada：83000.00","Shopee：涂守鸿Lazada：尧敏知","Shopee：27.48Lazada：27.48","2.00","","脂肪瘤膏 Lipoma Cream","脂肪瘤","暂无产品素材","正常备货","","否","undefined","100","显示","undefined","2024-07-11 16:36:17","2025-06-10 16:07:41","undefined","undefined","undefined"
"4953","121-JLID00-448","印度尼西亚","印尼三仓"," 陈俊钦组,东莞市星航,丽人妆,南宁LAZADA,吴裕强组,品牌部,尧敏知组,广东杰通,广西加速度,广西国投,广西深六,广西鹏派,易毅组,朱祖泽组,林志刚组,涂守鸿组,深圳市比邻信息科技有限公司,深圳市海镒跨境科技有限公司,深圳焱晟,深圳福永,深圳统达,王永福组,福建歌尔,第四期11/15,统达供应链,苏彬分部,苏籽松组,蒙洁梅组,袁丽组,覃俊强组,长沙火象科技,闭应树组,黄宇航分公司,黄炜权分公司,黄荣宽组,黄谈客组","","发油70ml","","通货","日化品","详情","70ml","72","72","0.00092155555555556","0","0","4.90","0.62","2.44","7.96","4.00","Shopee：99000.00Lazada：99000.00","Shopee：89000.00Lazada：89000.00","Shopee：涂守鸿Lazada：尧敏知","Shopee：28.1Lazada：28.1","2.00","","头发护理油，Minyak Perawatan Rambut 柔顺头发发油 Hair oil Penghalus","头发护理，直发","暂无产品素材","正常备货","","否","undefined","100","显示","undefined","2024-07-11 16:36:17","2025-06-10 16:07:41","undefined","undefined","undefined"
"4952","121-JLID00-438","印度尼西亚","印尼三仓"," 陈俊钦组,东莞市星航,丽人妆,南宁LAZADA,吴裕强组,品牌部,尧敏知组,广东杰通,广西加速度,广西国投,广西深六,广西鹏派,易毅组,朱祖泽组,林志刚组,涂守鸿组,深圳市比邻信息科技有限公司,深圳市海镒跨境科技有限公司,深圳焱晟,深圳福永,深圳统达,王永福组,福建歌尔,第四期11/15,统达供应链,苏彬分部,苏籽松组,蒙洁梅组,袁丽组,覃俊强组,长沙火象科技,闭应树组,黄宇航分公司,黄炜权分公司,黄荣宽组,黄谈客组","","蜗牛胶原蛋白身体乳250ml","","通货","日化品","详情","250ml","60","60","0.00089466","0","0","2.70","0.50","2.37","5.57","4.00","Shopee：97000.00Lazada：97000.00","Shopee：87000.00Lazada：87000.00","Shopee：涂守鸿Lazada：尧敏知","Shopee：29.65Lazada：29.65","2.00","","蜗牛身体乳，Body Lotion Siput 胶原蛋白身体乳，Collagen Body Lotion 美白身体乳 Losion Pemutih Tubuh","皮肤护理","暂无产品素材","正常备货","","否","undefined","100","显示","undefined","2024-07-11 16:36:16","2025-06-10 16:07:41","undefined","undefined","undefined"
"4951","121-JLID00-437","印度尼西亚","印尼三仓"," 陈俊钦组,东莞市星航,丽人妆,南宁LAZADA,吴裕强组,品牌部,尧敏知组,广东杰通,广西加速度,广西国投,广西深六,广西鹏派,易毅组,朱祖泽组,林志刚组,涂守鸿组,深圳市比邻信息科技有限公司,深圳市海镒跨境科技有限公司,深圳焱晟,深圳福永,深圳统达,王永福组,福建歌尔,第四期11/15,统达供应链,苏彬分部,苏籽松组,蒙洁梅组,袁丽组,覃俊强组,长沙火象科技,闭应树组,黄宇航分公司,黄炜权分公司,黄荣宽组,黄谈客组","","身体乳200ml","","通货","日化品","详情","身体乳200ml","96","96","0.00070904166666667","0","0","2.50","0.50","1.88","4.88","4.00","Shopee：95000.00Lazada：89000.00","Shopee：85000.00Lazada：79000.00","Shopee：涂守鸿Lazada：尧敏知","Shopee：29.48Lazada：26.93","2.00","","保湿身体乳，Losion Pelembab Tubuh 美白身体乳，Losion Pemutih 去角质身体乳 Lotion Tubuh Eksfoliasi","皮肤护理","暂无产品素材","正常备货","","否","undefined","100","显示","undefined","2024-07-11 16:36:16","2025-06-10 16:07:41","undefined","undefined","undefined"
"4950","121-JLID00-436","印度尼西亚","印尼三仓"," 陈俊钦组,东莞市星航,丽人妆,南宁LAZADA,吴裕强组,品牌部,尧敏知组,广东杰通,广西加速度,广西国投,广西深六,广西鹏派,易毅组,朱祖泽组,林志刚组,涂守鸿组,深圳市比邻信息科技有限公司,深圳市海镒跨境科技有限公司,深圳焱晟,深圳福永,深圳统达,王永福组,福建歌尔,第四期11/15,统达供应链,苏彬分部,苏籽松组,蒙洁梅组,袁丽组,覃俊强组,长沙火象科技,闭应树组,黄宇航分公司,黄炜权分公司,黄荣宽组,黄谈客组","","KORMESIC坚果油洗发水","","通货","日化品","详情","500ml","36","36","0.0016079555555556","0","0","3.00","0.62","4.26","7.88","4.00","Shopee：99000.00Lazada：99000.00","Shopee：89000.00Lazada：89000.00","Shopee：涂守鸿Lazada：尧敏知","Shopee：28.18Lazada：28.18","2.00","","去屑洗发水， sampo anti ketombe 修复洗发水，sampo anti ketombe 坚果洗发水 Sampo Argan","头发","暂无产品素材","正常备货","","否","undefined","100","显示","undefined","2024-07-11 16:36:16","2025-06-10 16:07:41","undefined","undefined","undefined"
"4949","121-JLID00-435","印度尼西亚","印尼三仓"," 陈俊钦组,东莞市星航,丽人妆,南宁LAZADA,吴裕强组,品牌部,尧敏知组,广东杰通,广西加速度,广西国投,广西深六,广西鹏派,易毅组,朱祖泽组,林志刚组,涂守鸿组,深圳市比邻信息科技有限公司,深圳市海镒跨境科技有限公司,深圳焱晟,深圳福永,深圳统达,王永福组,福建歌尔,第四期11/15,统达供应链,苏彬分部,苏籽松组,蒙洁梅组,袁丽组,覃俊强组,长沙火象科技,闭应树组,黄宇航分公司,黄炜权分公司,黄荣宽组,黄谈客组","","KORMESIC全英文包装精华液面部护理","","通货","日化品","详情","30ml","96","96","0.0002496","0","0","1.70","0.30","0.66","2.66","4.00","Shopee：86000.00Lazada：86000.00","Shopee：76000.00Lazada：76000.00","Shopee：涂守鸿Lazada：尧敏知","Shopee：27.88Lazada：27.88","2.00","","去角质精华液，Serum Wajah Eksfoliasi 美白精华液，Serum Wajah Pemutih 祛痘精华液 Serum Anti Jerawat","面部护理","暂无产品素材","正常备货","","否","undefined","100","显示","undefined","2024-07-11 16:36:16","2025-06-10 16:07:41","undefined","undefined","undefined"
"4948","121-JLID00-432","印度尼西亚","印尼三仓"," 陈俊钦组,东莞市星航,丽人妆,南宁LAZADA,吴裕强组,品牌部,尧敏知组,广东杰通,广西加速度,广西国投,广西深六,广西鹏派,易毅组,朱祖泽组,林志刚组,涂守鸿组,深圳市比邻信息科技有限公司,深圳市海镒跨境科技有限公司,深圳焱晟,深圳福永,深圳统达,王永福组,福建歌尔,第四期11/15,统达供应链,苏彬分部,苏籽松组,蒙洁梅组,袁丽组,覃俊强组,长沙火象科技,闭应树组,黄宇航分公司,黄炜权分公司,黄荣宽组,黄谈客组","","谷氨酸腋下精华液30ml","","通货","日化品","详情","30ml","96","96","0.0003159","0","0","4.60","0.30","0.84","5.74","4.00","Shopee：85000.00Lazada：85000.00","Shopee：75000.00Lazada：75000.00","Shopee：涂守鸿Lazada：尧敏知","Shopee：24.37Lazada：24.37","2.00","","腋下美白精华液，Serum Pemutih Ketiak 腋下美白霜 Cream Pemutih Ketiak","腋下美白","暂无产品素材","正常备货","","否","undefined","100","显示","undefined","2024-07-11 16:36:16","2025-06-10 16:07:41","undefined","undefined","undefined"
"4947","121-JLID00-431","印度尼西亚","印尼三仓"," 陈俊钦组,东莞市星航,丽人妆,南宁LAZADA,吴裕强组,品牌部,尧敏知组,广东杰通,广西加速度,广西国投,广西深六,广西鹏派,易毅组,朱祖泽组,林志刚组,涂守鸿组,深圳市比邻信息科技有限公司,深圳市海镒跨境科技有限公司,深圳焱晟,深圳福永,深圳统达,王永福组,福建歌尔,第四期11/15,统达供应链,苏彬分部,苏籽松组,蒙洁梅组,袁丽组,覃俊强组,长沙火象科技,闭应树组,黄宇航分公司,黄炜权分公司,黄荣宽组,黄谈客组","","蜗牛面霜80g","","通货","日化品","详情","80g","96","96","0.0005967","0","0","2.80","0.31","1.58","4.69","4.00","Shopee：96000.00Lazada：96000.00","Shopee：86000.00Lazada：86000.00","Shopee：涂守鸿Lazada：尧敏知","Shopee：30.1Lazada：30.1","2.00","","面部美白霜，Krim Pemutih Wajah 胶原蛋白面霜 Krim wajah Kolagen","面部护理","暂无产品素材","正常备货","","否","undefined","100","显示","undefined","2024-07-11 16:36:16","2025-06-10 16:07:41","undefined","undefined","undefined"
"4946","121-JLID00-430","印度尼西亚","印尼三仓"," 陈俊钦组,东莞市星航,丽人妆,南宁LAZADA,吴裕强组,品牌部,尧敏知组,广东杰通,广西加速度,广西国投,广西深六,广西鹏派,易毅组,朱祖泽组,林志刚组,涂守鸿组,深圳市比邻信息科技有限公司,深圳市海镒跨境科技有限公司,深圳焱晟,深圳福永,深圳统达,王永福组,福建歌尔,第四期11/15,统达供应链,苏彬分部,苏籽松组,蒙洁梅组,袁丽组,覃俊强组,长沙火象科技,闭应树组,黄宇航分公司,黄炜权分公司,黄荣宽组,黄谈客组","","蜗牛面霜80g","","通货","日化品","详情","80g","144","144","0.0003612375","0","0","2.10","0.30","0.96","3.36","4.00","Shopee：96000.00Lazada：89000.00","Shopee：86000.00Lazada：79000.00","Shopee：涂守鸿Lazada：尧敏知","Shopee：31.43Lazada：28.45","2.00","","面部美白霜，Krim Pemutih Wajah 胶原蛋白面霜 Krim wajah Kolagen","面部护理","暂无产品素材","正常备货","","否","undefined","100","显示","undefined","2024-07-11 16:36:16","2025-06-10 16:07:41","undefined","undefined","undefined"
"4945","121-JLID00-444","印度尼西亚","印尼三仓"," 陈俊钦组,东莞市星航,丽人妆,南宁LAZADA,吴裕强组,品牌部,尧敏知组,广东杰通,广西加速度,广西国投,广西深六,广西鹏派,易毅组,朱祖泽组,林志刚组,涂守鸿组,深圳市比邻信息科技有限公司,深圳市海镒跨境科技有限公司,深圳焱晟,深圳福永,深圳统达,王永福组,福建歌尔,第四期11/15,统达供应链,苏彬分部,苏籽松组,蒙洁梅组,袁丽组,覃俊强组,长沙火象科技,闭应树组,黄宇航分公司,黄炜权分公司,黄荣宽组,黄谈客组","","合一紧致填充高保湿面霜 50g","","通货","日化品","详情","面霜50g","96","96","0.0004541875","0","0","2.60","0.42","1.20","4.22","4.00","Shopee：89000.00Lazada：89000.00","Shopee：79000.00Lazada：79000.00","Shopee：涂守鸿Lazada：尧敏知","Shopee：27.59Lazada：27.59","2.00","","面部美白霜，Krim Pemutih Wajah 抗衰老霜 Krim Anti Penuaan","皮肤护理","暂无产品素材","正常备货","","否","undefined","100","显示","undefined","2024-07-11 16:36:16","2025-06-10 16:07:41","undefined","undefined","undefined"
"4944","121-JLID00-443印尼","印度尼西亚","印尼三仓"," 陈俊钦组,东莞市星航,丽人妆,南宁LAZADA,吴裕强组,品牌部,尧敏知组,广东杰通,广西加速度,广西国投,广西深六,广西鹏派,易毅组,朱祖泽组,林志刚组,涂守鸿组,深圳市比邻信息科技有限公司,深圳市海镒跨境科技有限公司,深圳焱晟,深圳福永,深圳统达,王永福组,福建歌尔,第四期11/15,统达供应链,苏彬分部,苏籽松组,蒙洁梅组,袁丽组,覃俊强组,长沙火象科技,闭应树组,黄宇航分公司,黄炜权分公司,黄荣宽组,黄谈客组","","玻尿酸面霜30g","","通货","日化品","详情","面霜30g","96","96","0.00023697916666667","0","0","2.70","0.30","0.63","3.63","4.00","Shopee：89000.00Lazada：89000.00","Shopee：79000.00Lazada：79000.00","Shopee：涂守鸿Lazada：尧敏知","Shopee：28.18Lazada：28.18","2.00","","玻尿酸面霜，Krim wajah AHA 面部美白霜 Krim Pemutih Wajah","皮肤护理","暂无产品素材","正常备货","","否","undefined","100","显示","undefined","2024-07-11 16:36:16","2025-06-10 16:07:41","undefined","undefined","undefined"
"4943","121-JLID00-447","印度尼西亚","印尼三仓"," 陈俊钦组,东莞市星航,丽人妆,南宁LAZADA,吴裕强组,品牌部,尧敏知组,广东杰通,广西加速度,广西国投,广西深六,广西鹏派,易毅组,朱祖泽组,林志刚组,涂守鸿组,深圳市比邻信息科技有限公司,深圳市海镒跨境科技有限公司,深圳焱晟,深圳福永,深圳统达,王永福组,福建歌尔,第四期11/15,统达供应链,苏彬分部,苏籽松组,蒙洁梅组,袁丽组,覃俊强组,长沙火象科技,闭应树组,黄宇航分公司,黄炜权分公司,黄荣宽组,黄谈客组","","黄金撕拉面膜去黑头粉刺","","通货","日化品","详情","80g","200","200","0.00039104","0","0","1.79","0.39","1.04","3.22","4.00","Shopee：83000.00Lazada：83000.00","Shopee：73000.00Lazada：73000.00","Shopee：涂守鸿Lazada：尧敏知","Shopee：26.04Lazada：26.04","2.00","","撕拉面膜，Peel off Mask 去黑头面膜，Masker Penghilang Komedo 去黑头粉刺面膜 Masker wajah Penghilang Komedo","面部护理","暂无产品素材","正常备货","","否","undefined","100","显示","undefined","2024-07-11 16:36:16","2025-06-10 16:07:41","undefined","undefined","undefined"
"4942","121-JLID00-442","印度尼西亚","印尼三仓"," 陈俊钦组,东莞市星航,丽人妆,南宁LAZADA,吴裕强组,品牌部,尧敏知组,广东杰通,广西加速度,广西国投,广西深六,广西鹏派,易毅组,朱祖泽组,林志刚组,涂守鸿组,深圳市比邻信息科技有限公司,深圳市海镒跨境科技有限公司,深圳焱晟,深圳福永,深圳统达,王永福组,福建歌尔,第四期11/15,统达供应链,苏彬分部,苏籽松组,蒙洁梅组,袁丽组,覃俊强组,长沙火象科技,闭应树组,黄宇航分公司,黄炜权分公司,黄荣宽组,黄谈客组","","精粹霜50g","","通货","日化品","详情","精粹霜50g","96","96","0.00050144791666667","0","0","2.70","0.30","1.33","4.33","4.00","Shopee：90000.00Lazada：90000.00","Shopee：80000.00Lazada：80000.00","Shopee：涂守鸿Lazada：尧敏知","Shopee：27.91Lazada：27.91","2.00","","妊娠纹霜，cream stretch mark妈妈皮肤护理霜 cream stretch mark","妊娠纹","暂无产品素材","正常备货","","否","undefined","100","显示","undefined","2024-07-11 16:36:16","2025-06-10 16:07:41","undefined","undefined","undefined"
